MSG,5,1,1,7C7F32,1,2023/01/26,08:38:36.933,2023/01/26,08:38:36.943,,2625,,,,,-32,,0,,0,
MSG,6,1,1,7C7F32,1,2023/01/26,08:38:36.952,2023/01/26,08:38:36.998,,,,,,,,3000,0,0,0,
MSG,6,1,1,7C7F32,1,2023/01/26,08:38:36.952,2023/01/26,08:38:36.998,,,126,351,,,,3000,0,0,0,
MSG,3,1,1,7C7F32,1,2023/01/26,08:38:37.113,2023/01/26,08:38:37.156,,2625,,,-32.41889,115.82179,,,0,,0,
MSG,4,1,1,7C7F32,1,2023/01/26,08:38:37.232,2023/01/26,08:38:37.266,,,126,351,,,0,,,,,
MSG,8,1,1,7C7F32,1,2023/01/26,08:38:37.440,2023/01/26,08:38:37.483,,,,,,,,,,,,
MSG,3,1,1,7C7F32,1,2023/01/26,08:38:37.655,2023/01/26,08:38:37.701,,2625,,,-32.41855,115.82177,,,0,,0,
MSG,4,1,1,7C7F32,1,2023/01/26,08:38:37.695,2023/01/26,08:38:37.708,,,126,351,,,0,,,,,
MSG,3,1,1,7C7F32,1,2023/01/26,08:38:38.123,2023/01/26,08:38:38.142,,2625,,,-32.41833,115.82174,,,0,,0,
MSG,4,1,1,7C7F32,1,2023/01/26,08:38:38.278,2023/01/26,08:38:38.306,,,125,351,,,0,,,,,
MSG,8,1,1,7C7F32,1,2023/01/26,08:38:38.550,2023/01/26,08:38:38.577,,,,,,,,,,,,
MSG,3,1,1,7C7F32,1,2023/01/26,08:38:38.606,2023/01/26,08:38:38.632,,2625,,,-32.41805,115.82168,,,0,,0,
MSG,4,1,1,7C7F32,1,2023/01/26,08:38:38.792,2023/01/26,08:38:38.847,,,125,351,,,0,,,,,
MSG,7,1,1,7C7F32,1,2023/01/26,08:38:38.900,2023/01/26,08:38:38.907,,2625,,,,,,,,,,
MSG,3,1,1,7C7F32,1,2023/01/26,08:38:39.194,2023/01/26,08:38:39.231,,2625,,,-32.41767,115.82163,,,0,,0,
MSG,4,1,1,7C7F32,1,2023/01/26,08:38:39.244,2023/01/26,08:38:39.286,,,125,351,,,0,,,,,
MSG,7,1,1,7C7F32,1,2023/01/26,08:38:39.550,2023/01/26,08:38:39.562,,2625,,,,,,,,,,
MSG,7,1,1,7C7F32,1,2023/01/26,08:38:39.559,2023/01/26,08:38:39.614,,2625,,,,,,,,,,
MSG,8,1,1,7C7F32,1,2023/01/26,08:38:39.662,2023/01/26,08:38:39.671,,,,,,,,,,,,
MSG,7,1,1,7C7F32,1,2023/01/26,08:38:39.689,2023/01/26,08:38:39.723,,2625,,,,,,,,,,
MSG,4,1,1,7C7F32,1,2023/01/26,08:38:39.698,2023/01/26,08:38:39.724,,,125,351,,,0,,,,,
MSG,3,1,1,7C7F32,1,2023/01/26,08:38:39.732,2023/01/26,08:38:39.777,,2625,,,-32.41740,115.82157,,,0,,0,
MSG,4,1,1,7C7F32,1,2023/01/26,08:38:40.234,2023/01/26,08:38:40.269,,,125,351,,,64,,,,,
MSG,3,1,1,7C7F32,1,2023/01/26,08:38:40.324,2023/01/26,08:38:40.377,,2625,,,-32.41707,115.82146,,,0,,0,
MSG,7,1,1,7C7F32,1,2023/01/26,08:38:40.502,2023/01/26,08:38:40.542,,2625,,,,,,,,,,
MSG,8,1,1,7C7F32,1,2023/01/26,08:38:40.650,2023/01/26,08:38:40.704,,,,,,,,,,,,
MSG,4,1,1,7C7F32,1,2023/01/26,08:38:40.806,2023/01/26,08:38:40.818,,,125,351,,,64,,,,,
MSG,3,1,1,7C7F32,1,2023/01/26,08:38:40.848,2023/01/26,08:38:40.871,,2625,,,-32.41676,115.82144,,,0,,0,
MSG,5,1,1,7C7F32,1,2023/01/26,08:38:40.890,2023/01/26,08:38:40.924,,2625,,,,,,,0,,0,
MSG,6,1,1,7C7F32,1,2023/01/26,08:38:40.903,2023/01/26,08:38:40.925,,,,,,,,3000,0,0,0,
MSG,6,1,1,7C7F32,1,2023/01/26,08:38:40.904,2023/01/26,08:38:40.925,,,,,,,,3000,0,0,0,
MSG,4,1,1,7C7F32,1,2023/01/26,08:38:41.358,2023/01/26,08:38:41.372,,,125,351,,,64,,,,,
MSG,3,1,1,7C7F32,1,2023/01/26,08:38:41.380,2023/01/26,08:38:41.417,,2625,,,-32.41642,115.82135,,,0,,0,
MSG,8,1,1,7C7F32,1,2023/01/26,08:38:41.540,2023/01/26,08:38:41.580,,,,,,,,,,,,
MSG,3,1,1,7C7F32,1,2023/01/26,08:38:41.860,2023/01/26,08:38:41.906,,2625,,,-32.41612,115.82133,,,0,,0,
MSG,4,1,1,7C7F32,1,2023/01/26,08:38:41.920,2023/01/26,08:38:41.964,,,125,351,,,0,,,,,
MSG,3,1,1,7C7F32,1,2023/01/26,08:38:42.330,2023/01/26,08:38:42.346,,2625,,,-32.41591,115.82129,,,0,,0,
MSG,4,1,1,7C7F32,1,2023/01/26,08:38:42.336,2023/01/26,08:38:42.347,,,125,351,,,0,,,,,
MSG,8,1,1,7C7F32,1,2023/01/26,08:38:42.630,2023/01/26,08:38:42.671,,,,,,,,,,,,
MSG,3,1,1,7C7F32,1,2023/01/26,08:38:42.790,2023/01/26,08:38:42.835,,2625,,,-32.41563,115.82123,,,0,,0,
MSG,4,1,1,7C7F32,1,2023/01/26,08:38:42.910,2023/01/26,08:38:42.948,,,125,351,,,0,,,,,
MSG,3,1,1,7C7F32,1,2023/01/26,08:38:43.350,2023/01/26,08:38:43.383,,2625,,,-32.41525,115.82118,,,0,,0,
MSG,4,1,1,7C7F32,1,2023/01/26,08:38:43.484,2023/01/26,08:38:43.494,,,125,351,,,0,,,,,
MSG,8,1,1,7C7F32,1,2023/01/26,08:38:43.556,2023/01/26,08:38:43.600,,,,,,,,,,,,
MSG,3,1,1,7C7F32,1,2023/01/26,08:38:43.776,2023/01/26,08:38:43.818,,2625,,,-32.41502,115.82112,,,0,,0,
MSG,4,1,1,7C7F32,1,2023/01/26,08:38:43.942,2023/01/26,08:38:43.986,,,125,351,,,0,,,,,
MSG,7,1,1,7C7F32,1,2023/01/26,08:38:43.954,2023/01/26,08:38:43.987,,2625,,,,,,,,,,
MSG,3,1,1,7C7F32,1,2023/01/26,08:38:44.228,2023/01/26,08:38:44.257,,2625,,,-32.41479,115.82106,,,0,,0,
MSG,4,1,1,7C7F32,1,2023/01/26,08:38:44.455,2023/01/26,08:38:44.474,,,125,351,,,0,,,,,
MSG,7,1,1,7C7F32,1,2023/01/26,08:38:44.560,2023/01/26,08:38:44.585,,2625,,,,,,,,,,
MSG,8,1,1,7C7F32,1,2023/01/26,08:38:44.640,2023/01/26,08:38:44.694,,,,,,,,,,,,
MSG,3,1,1,7C7F32,1,2023/01/26,08:38:44.754,2023/01/26,08:38:44.800,,2625,,,-32.41446,115.82101,,,0,,0,
MSG,5,1,1,7C7F32,1,2023/01/26,08:38:44.859,2023/01/26,08:38:44.910,,2625,,,,,,,0,,0,
MSG,6,1,1,7C7F32,1,2023/01/26,08:38:44.872,2023/01/26,08:38:44.911,,,,,,,,3000,0,0,0,
MSG,6,1,1,7C7F32,1,2023/01/26,08:38:44.872,2023/01/26,08:38:44.911,,,,,,,,3000,0,0,0,
MSG,4,1,1,7C7F32,1,2023/01/26,08:38:45.054,2023/01/26,08:38:45.076,,,125,351,,,0,,,,,
MSG,3,1,1,7C7F32,1,2023/01/26,08:38:45.226,2023/01/26,08:38:45.241,,2625,,,-32.41425,115.82095,,,0,,0,
MSG,7,1,1,7C7F32,1,2023/01/26,08:38:45.503,2023/01/26,08:38:45.514,,2625,,,,,,,,,,
MSG,4,1,1,7C7F32,1,2023/01/26,08:38:45.620,2023/01/26,08:38:45.674,,,125,351,,,0,,,,,
MSG,8,1,1,7C7F32,1,2023/01/26,08:38:45.678,2023/01/26,08:38:45.728,,,,,,,,,,,,
MSG,3,1,1,7C7F32,1,2023/01/26,08:38:45.788,2023/01/26,08:38:45.838,,2625,,,-32.41386,115.82090,,,0,,0,
MSG,1,1,1,7C7F32,1,2023/01/26,08:38:46.078,2023/01/26,08:38:46.111,ZES     ,,,,,,,,,,,
MSG,4,1,1,7C7F32,1,2023/01/26,08:38:46.196,2023/01/26,08:38:46.223,,,125,351,,,0,,,,,
MSG,3,1,1,7C7F32,1,2023/01/26,08:38:46.308,2023/01/26,08:38:46.332,,2625,,,-32.41360,115.82084,,,0,,0,
MSG,8,1,1,7C7F32,1,2023/01/26,08:38:46.706,2023/01/26,08:38:46.716,,,,,,,,,,,,
MSG,3,1,1,7C7F32,1,2023/01/26,08:38:46.730,2023/01/26,08:38:46.768,,2625,,,-32.41335,115.82079,,,0,,0,
MSG,4,1,1,7C7F32,1,2023/01/26,08:38:47.145,2023/01/26,08:38:47.150,,,125,351,,,0,,,,,
MSG,3,1,1,7C7F32,1,2023/01/26,08:38:47.170,2023/01/26,08:38:47.204,,2625,,,-32.41307,115.82079,,,0,,0,
MSG,3,1,1,7C7F32,1,2023/01/26,08:38:47.676,2023/01/26,08:38:47.696,,2625,,,-32.41278,115.82073,,,0,,0,
MSG,8,1,1,7C7F32,1,2023/01/26,08:38:47.682,2023/01/26,08:38:47.696,,,,,,,,,,,,
MSG,4,1,1,7C7F32,1,2023/01/26,08:38:47.746,2023/01/26,08:38:47.751,,,125,351,,,0,,,,,
MSG,3,1,1,7C7F32,1,2023/01/26,08:38:48.132,2023/01/26,08:38:48.186,,2625,,,-32.41255,115.82067,,,0,,0,
MSG,4,1,1,7C7F32,1,2023/01/26,08:38:48.273,2023/01/26,08:38:48.297,,,125,351,,,0,,,,,
MSG,3,1,1,7C7F32,1,2023/01/26,08:38:48.604,2023/01/26,08:38:48.624,,2625,,,-32.41227,115.82062,,,0,,0,
MSG,8,1,1,7C7F32,1,2023/01/26,08:38:48.633,2023/01/26,08:38:48.677,,,,,,,,,,,,
MSG,7,1,1,7C7F32,1,2023/01/26,08:38:48.702,2023/01/26,08:38:48.733,,2625,,,,,,,,,,
MSG,4,1,1,7C7F32,1,2023/01/26,08:38:48.803,2023/01/26,08:38:48.842,,,125,351,,,0,,,,,
MSG,5,1,1,7C7F32,1,2023/01/26,08:38:48.816,2023/01/26,08:38:48.842,,2625,,,,,,,0,,0,
MSG,6,1,1,7C7F32,1,2023/01/26,08:38:48.829,2023/01/26,08:38:48.843,,,,,,,,3000,0,0,0,
MSG,6,1,1,7C7F32,1,2023/01/26,08:38:48.829,2023/01/26,08:38:48.843,,,,,,,,3000,0,0,0,
MSG,3,1,1,7C7F32,1,2023/01/26,08:38:49.202,2023/01/26,08:38:49.225,,2625,,,-32.41190,115.82056,,,0,,0,
MSG,4,1,1,7C7F32,1,2023/01/26,08:38:49.383,2023/01/26,08:38:49.389,,,125,351,,,0,,,,,
MSG,8,1,1,7C7F32,1,2023/01/26,08:38:49.543,2023/01/26,08:38:49.553,,,,,,,,,,,,
MSG,3,1,1,7C7F32,1,2023/01/26,08:38:49.651,2023/01/26,08:38:49.662,,2625,,,-32.41164,115.82051,,,0,,0,
MSG,4,1,1,7C7F32,1,2023/01/26,08:38:49.848,2023/01/26,08:38:49.879,,,125,351,,,0,,,,,
MSG,3,1,1,7C7F32,1,2023/01/26,08:38:50.229,2023/01/26,08:38:50.262,,2625,,,-32.41136,115.82045,,,0,,0,
MSG,4,1,1,7C7F32,1,2023/01/26,08:38:50.388,2023/01/26,08:38:50.425,,,125,351,,,0,,,,,
MSG,7,1,1,7C7F32,1,2023/01/26,08:38:50.456,2023/01/26,08:38:50.481,,2625,,,,,,,,,,
MSG,7,1,1,7C7F32,1,2023/01/26,08:38:50.499,2023/01/26,08:38:50.535,,2625,,,,,,,,,,
MSG,7,1,1,7C7F32,1,2023/01/26,08:38:50.559,2023/01/26,08:38:50.589,,2625,,,,,,,,,,
MSG,8,1,1,7C7F32,1,2023/01/26,08:38:50.603,2023/01/26,08:38:50.644,,,,,,,,,,,,
MSG,3,1,1,7C7F32,1,2023/01/26,08:38:50.797,2023/01/26,08:38:50.809,,2625,,,-32.41102,115.82039,,,0,,0,
MSG,4,1,1,7C7F32,1,2023/01/26,08:38:50.891,2023/01/26,08:38:50.917,,,125,351,,,0,,,,,
MSG,1,1,1,7C7F32,1,2023/01/26,08:38:51.128,2023/01/26,08:38:51.137,ZES     ,,,,,,,,,,,
MSG,3,1,1,7C7F32,1,2023/01/26,08:38:51.241,2023/01/26,08:38:51.246,,2625,,,-32.41077,115.82034,,,0,,0,
MSG,4,1,1,7C7F32,1,2023/01/26,08:38:51.402,2023/01/26,08:38:51.410,,,125,351,,,0,,,,,
MSG,7,1,1,7C7F32,1,2023/01/26,08:38:51.451,2023/01/26,08:38:51.464,,2625,,,,,,,,,,
MSG,8,1,1,7C7F32,1,2023/01/26,08:38:51.538,2023/01/26,08:38:51.572,,,,,,,,,,,,
MSG,3,1,1,7C7F32,1,2023/01/26,08:38:51.818,2023/01/26,08:38:51.846,,2625,,,-32.41045,115.82029,,,0,,0,
MSG,4,1,1,7C7F32,1,2023/01/26,08:38:51.828,2023/01/26,08:38:51.847,,,125,351,,,0,,,,,
MSG,8,1,1,7C7F32,1,2023/01/26,08:38:52.357,2023/01/26,08:38:52.393,,,,,,,,,,,,
MSG,4,1,1,7C7F32,1,2023/01/26,08:38:52.373,2023/01/26,08:38:52.399,,,125,351,,,0,,,,,
MSG,3,1,1,7C7F32,1,2023/01/26,08:38:52.398,2023/01/26,08:38:52.446,,2625,,,-32.41009,115.82023,,,0,,0,
MSG,6,1,1,7C7F32,1,2023/01/26,08:38:52.786,2023/01/26,08:38:52.829,,,,,,,,3000,0,0,0,
MSG,4,1,1,7C7F32,1,2023/01/26,08:38:52.794,2023/01/26,08:38:52.830,,,125,351,,,0,,,,,
MSG,3,1,1,7C7F32,1,2023/01/26,08:38:52.822,2023/01/26,08:38:52.835,,2625,,,-32.40985,115.82018,,,0,,0,
MSG,4,1,1,7C7F32,1,2023/01/26,08:38:53.329,2023/01/26,08:38:53.374,,,125,351,,,0,,,,,
MSG,3,1,1,7C7F32,1,2023/01/26,08:38:53.351,2023/01/26,08:38:53.375,,2625,,,-32.40948,115.82011,,,0,,0,
MSG,8,1,1,7C7F32,1,2023/01/26,08:38:53.434,2023/01/26,08:38:53.484,,,,,,,,,,,,
MSG,4,1,1,7C7F32,1,2023/01/26,08:38:53.926,2023/01/26,08:38:53.975,,,125,351,,,0,,,,,
MSG,3,1,1,7C7F32,1,2023/01/26,08:38:53.944,2023/01/26,08:38:53.977,,2625,,,-32.40920,115.82006,,,0,,0,
MSG,8,1,1,7C7F32,1,2023/01/26,08:38:54.299,2023/01/26,08:38:54.308,,,,,,,,,,,,
MSG,4,1,1,7C7F32,1,2023/01/26,08:38:54.482,2023/01/26,08:38:54.521,,,125,351,,,0,,,,,
MSG,3,1,1,7C7F32,1,2023/01/26,08:38:54.527,2023/01/26,08:38:54.577,,2625,,,-32.40888,115.82000,,,0,,0,
MSG,7,1,1,7C7F32,1,2023/01/26,08:38:54.793,2023/01/26,08:38:54.799,,2625,,,,,,,,,,
MSG,3,1,1,7C7F32,1,2023/01/26,08:38:55.017,2023/01/26,08:38:55.067,,2625,,,-32.40857,115.81996,,,0,,0,0
MSG,4,1,1,7C7F32,1,2023/01/26,08:38:55.065,2023/01/26,08:38:55.072,,,125,351,,,0,,,,,0
MSG,8,1,1,7C7F32,1,2023/01/26,08:38:55.297,2023/01/26,08:38:55.341,,,,,,,,,,,,0
MSG,3,1,1,7C7F32,1,2023/01/26,08:38:55.457,2023/01/26,08:38:55.505,,2625,,,-32.40829,115.81990,,,0,,0,0
MSG,4,1,1,7C7F32,1,2023/01/26,08:38:55.644,2023/01/26,08:38:55.670,,,125,351,,,0,,,,,0
MSG,4,1,1,7C7F32,1,2023/01/26,08:38:56.098,2023/01/26,08:38:56.106,,,125,351,,,0,,,,,0
MSG,8,1,1,7C7F32,1,2023/01/26,08:38:56.241,2023/01/26,08:38:56.271,,,,,,,,,,,,0
MSG,1,1,1,7C7F32,1,2023/01/26,08:38:56.293,2023/01/26,08:38:56.325,ZES     ,,,,,,,,,,,0
MSG,7,1,1,7C7F32,1,2023/01/26,08:38:56.451,2023/01/26,08:38:56.488,,2625,,,,,,,,,,
MSG,3,1,1,7C7F32,1,2023/01/26,08:38:56.537,2023/01/26,08:38:56.546,,2625,,,-32.40771,115.81978,,,0,,0,0
MSG,4,1,1,7C7F32,1,2023/01/26,08:38:56.661,2023/01/26,08:38:56.706,,,125,351,,,0,,,,,0
MSG,5,1,1,7C7F32,1,2023/01/26,08:38:56.743,2023/01/26,08:38:56.763,,2625,,,,,0,,0,,0,
MSG,6,1,1,7C7F32,1,2023/01/26,08:38:56.756,2023/01/26,08:38:56.767,,,,,,,,3000,0,0,0,
MSG,6,1,1,7C7F32,1,2023/01/26,08:38:56.756,2023/01/26,08:38:56.767,,,126,351,,,,3000,0,0,0,
MSG,3,1,1,7C7F32,1,2023/01/26,08:38:57.123,2023/01/26,08:38:57.145,,2625,,,-32.40739,115.81972,,,0,,0,0
MSG,8,1,1,7C7F32,1,2023/01/26,08:38:57.211,2023/01/26,08:38:57.253,,,,,,,,,,,,0
MSG,4,1,1,7C7F32,1,2023/01/26,08:38:57.249,2023/01/26,08:38:57.256,,,125,351,,,0,,,,,0
MSG,3,1,1,7C7F32,1,2023/01/26,08:38:57.608,2023/01/26,08:38:57.636,,2625,,,-32.40710,115.81968,,,0,,0,0
MSG,4,1,1,7C7F32,1,2023/01/26,08:38:57.837,2023/01/26,08:38:57.856,,,125,351,,,0,,,,,0
MSG,3,1,1,7C7F32,1,2023/01/26,08:38:58.125,2023/01/26,08:38:58.180,,2625,,,-32.40683,115.81961,,,0,,0,0
MSG,4,1,1,7C7F32,1,2023/01/26,08:38:58.300,2023/01/26,08:38:58.345,,,125,351,,,0,,,,,0
MSG,8,1,1,7C7F32,1,2023/01/26,08:38:58.310,2023/01/26,08:38:58.345,,,,,,,,,,,,0
MSG,3,1,1,7C7F32,1,2023/01/26,08:38:58.689,2023/01/26,08:38:58.728,,2625,,,-32.40646,115.81957,,,0,,0,0
MSG,4,1,1,7C7F32,1,2023/01/26,08:38:58.746,2023/01/26,08:38:58.782,,,125,351,,,0,,,,,0
MSG,7,1,1,7C7F32,1,2023/01/26,08:38:58.751,2023/01/26,08:38:58.783,,2625,,,,,,,,,,
MSG,3,1,1,7C7F32,1,2023/01/26,08:38:59.159,2023/01/26,08:38:59.167,,2625,,,-32.40618,115.81950,,,0,,0,0
MSG,4,1,1,7C7F32,1,2023/01/26,08:38:59.213,2023/01/26,08:38:59.222,,,124,351,,,0,,,,,0
MSG,8,1,1,7C7F32,1,2023/01/26,08:38:59.377,2023/01/26,08:38:59.388,,,,,,,,,,,,0
MSG,3,1,1,7C7F32,1,2023/01/26,08:38:59.599,2023/01/26,08:38:59.654,,2625,,,-32.40594,115.81950,,,0,,0,0
MSG,7,1,1,7C7F32,1,2023/01/26,08:38:59.741,2023/01/26,08:38:59.765,,2625,,,,,,,,,,
MSG,4,1,1,7C7F32,1,2023/01/26,08:38:59.799,2023/01/26,08:38:59.820,,,124,351,,,0,,,,,0
MSG,3,1,1,7C7F32,1,2023/01/26,08:39:00.024,2023/01/26,08:39:00.038,,2625,,,-32.40573,115.81946,,,0,,0,0
MSG,4,1,1,7C7F32,1,2023/01/26,08:39:00.269,2023/01/26,08:39:00.310,,,124,351,,,0,,,,,0
MSG,8,1,1,7C7F32,1,2023/01/26,08:39:00.342,2023/01/26,08:39:00.367,,,,,,,,,,,,0
MSG,3,1,1,7C7F32,1,2023/01/26,08:39:00.461,2023/01/26,08:39:00.475,,2625,,,-32.40546,115.81941,,,0,,0,0
MSG,5,1,1,7C7F32,1,2023/01/26,08:39:00.700,2023/01/26,08:39:00.746,,2625,,,,,0,,0,,0,
MSG,6,1,1,7C7F32,1,2023/01/26,08:39:00.713,2023/01/26,08:39:00.747,,,,,,,,3000,0,0,0,
MSG,6,1,1,7C7F32,1,2023/01/26,08:39:00.713,2023/01/26,08:39:00.747,,,124,351,,,,3000,0,0,0,
MSG,4,1,1,7C7F32,1,2023/01/26,08:39:00.738,2023/01/26,08:39:00.748,,,124,351,,,0,,,,,0
MSG,3,1,1,7C7F32,1,2023/01/26,08:39:01.037,2023/01/26,08:39:01.075,,2625,,,-32.40514,115.81935,,,0,,0,0
MSG,4,1,1,7C7F32,1,2023/01/26,08:39:01.249,2023/01/26,08:39:01.293,,,124,351,,,0,,,,,0
MSG,1,1,1,7C7F32,1,2023/01/26,08:39:01.423,2023/01/26,08:39:01.457,ZES     ,,,,,,,,,,,0
MSG,7,1,1,7C7F32,1,2023/01/26,08:39:01.450,2023/01/26,08:39:01.458,,2625,,,,,,,,,,
MSG,3,1,1,7C7F32,1,2023/01/26,08:39:01.611,2023/01/26,08:39:01.622,,2625,,,-32.40482,115.81924,,,0,,0,0
MSG,4,1,1,7C7F32,1,2023/01/26,08:39:01.663,2023/01/26,08:39:01.677,,,124,351,,,0,,,,,0
MSG,3,1,1,7C7F32,1,2023/01/26,08:39:02.095,2023/01/26,08:39:02.113,,2625,,,-32.40454,115.81924,,,0,,0,0
MSG,4,1,1,7C7F32,1,2023/01/26,08:39:02.161,2023/01/26,08:39:02.168,,,124,351,,,0,,,,,0
MSG,8,1,1,7C7F32,1,2023/01/26,08:39:02.311,2023/01/26,08:39:02.331,,,,,,,,,,,,0
MSG,4,1,1,7C7F32,1,2023/01/26,08:39:02.639,2023/01/26,08:39:02.662,,,124,351,,,0,,,,,0
MSG,3,1,1,7C7F32,1,2023/01/26,08:39:02.689,2023/01/26,08:39:02.717,,2625,,,-32.40417,115.81913,,,0,,0,0
MSG,4,1,1,7C7F32,1,2023/01/26,08:39:03.161,2023/01/26,08:39:03.205,,,124,351,,,0,,,,,0
MSG,3,1,1,7C7F32,1,2023/01/26,08:39:03.175,2023/01/26,08:39:03.206,,2625,,,-32.40390,115.81910,,,0,,0,0
MSG,8,1,1,7C7F32,1,2023/01/26,08:39:03.467,2023/01/26,08:39:03.479,,,,,,,,,,,,0
MSG,4,1,1,7C7F32,1,2023/01/26,08:39:03.583,2023/01/26,08:39:03.594,,,124,351,,,0,,,,,0
MSG,3,1,1,7C7F32,1,2023/01/26,08:39:03.715,2023/01/26,08:39:03.751,,2625,,,-32.40362,115.81905,,,0,,0,0
MSG,4,1,1,7C7F32,1,2023/01/26,08:39:04.039,2023/01/26,08:39:04.079,,,124,351,,,0,,,,,0
MSG,3,1,1,7C7F32,1,2023/01/26,08:39:04.193,2023/01/26,08:39:04.242,,2625,,,-32.40334,115.81899,,,0,,0,0
MSG,8,1,1,7C7F32,1,2023/01/26,08:39:04.299,2023/01/26,08:39:04.351,,,,,,,,,,,,0
MSG,4,1,1,7C7F32,1,2023/01/26,08:39:04.591,2023/01/26,08:39:04.627,,,124,351,,,0,,,,,0
MSG,5,1,1,7C7F32,1,2023/01/26,08:39:04.670,2023/01/26,08:39:04.683,,2625,,,,,32,,0,,0,
MSG,6,1,1,7C7F32,1,2023/01/26,08:39:04.682,2023/01/26,08:39:04.734,,,,,,,,3000,0,0,0,
MSG,6,1,1,7C7F32,1,2023/01/26,08:39:04.682,2023/01/26,08:39:04.734,,,124,351,,,,3000,0,0,0,
